date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
00:26:23	6201/6201	---M--	200	added ('OK')	image/jpeg	etag:%221839-64ba4a1d-4798cc98b4eb8db9;;;%22	https://themegenix.net/html/bemet/assets/img/product/lp_img03.jpg	C:/Users/Ryzen/Desktop/Paginas%20Clonadas/pagina%20dos/themegenix.net/html/bemet/assets/img/product/lp_img03.jpg	(from https://themegenix.net/html/bemet/shop.html)
00:26:23	31757/31757	---M--	200	added ('OK')	image/jpeg	etag:%227c0d-64ba4a1e-4ade9f0fb80dfc08;;;%22	https://themegenix.net/html/bemet/assets/img/product/s_insta_img01.jpg	C:/Users/Ryzen/Desktop/Paginas%20Clonadas/pagina%20dos/themegenix.net/html/bemet/assets/img/product/s_insta_img01.jpg	(from https://themegenix.net/html/bemet/shop.html)
00:26:24	41407/41407	---M--	200	added ('OK')	image/jpeg	etag:%22a1bf-64ba4a1e-b7f793c022b3a4f1;;;%22	https://themegenix.net/html/bemet/assets/img/product/s_insta_img02.jpg	C:/Users/Ryzen/Desktop/Paginas%20Clonadas/pagina%20dos/themegenix.net/html/bemet/assets/img/product/s_insta_img02.jpg	(from https://themegenix.net/html/bemet/shop.html)
00:26:24	33327/33327	---M--	200	added ('OK')	image/jpeg	etag:%22822f-64ba4a1e-426f7c790d5487cc;;;%22	https://themegenix.net/html/bemet/assets/img/product/s_insta_img03.jpg	C:/Users/Ryzen/Desktop/Paginas%20Clonadas/pagina%20dos/themegenix.net/html/bemet/assets/img/product/s_insta_img03.jpg	(from https://themegenix.net/html/bemet/shop.html)
00:26:24	49043/49043	---M--	200	added ('OK')	image/jpeg	etag:%22bf93-64ba4a1e-459f9d845fa27068;;;%22	https://themegenix.net/html/bemet/assets/img/product/s_insta_img04.jpg	C:/Users/Ryzen/Desktop/Paginas%20Clonadas/pagina%20dos/themegenix.net/html/bemet/assets/img/product/s_insta_img04.jpg	(from https://themegenix.net/html/bemet/shop.html)
00:26:25	65920/65920	---M--	200	added ('OK')	image/png	etag:%2210180-64ba4a1c-637dbacda2d88bfe;;;%22	https://themegenix.net/html/bemet/assets/img/product/inner_product10.png	C:/Users/Ryzen/Desktop/Paginas%20Clonadas/pagina%20dos/themegenix.net/html/bemet/assets/img/product/inner_product10.png	(from https://themegenix.net/html/bemet/shop-2.html)
00:26:25	62368/62368	---M--	200	added ('OK')	image/png	etag:%22f3a0-64ba4a1c-b156d587b5680f77;;;%22	https://themegenix.net/html/bemet/assets/img/product/inner_product11.png	C:/Users/Ryzen/Desktop/Paginas%20Clonadas/pagina%20dos/themegenix.net/html/bemet/assets/img/product/inner_product11.png	(from https://themegenix.net/html/bemet/shop-2.html)
00:26:25	67123/67123	---M--	200	added ('OK')	image/png	etag:%2210633-64ba4a1d-f0360e245b5e60a8;;;%22	https://themegenix.net/html/bemet/assets/img/product/inner_product12.png	C:/Users/Ryzen/Desktop/Paginas%20Clonadas/pagina%20dos/themegenix.net/html/bemet/assets/img/product/inner_product12.png	(from https://themegenix.net/html/bemet/shop-2.html)
00:26:25	33577/33577	---M--	200	added ('OK')	image/jpeg	etag:%228329-64ba4a1e-35d2e122d51ec03d;;;%22	https://themegenix.net/html/bemet/assets/img/product/shop_details01.jpg	C:/Users/Ryzen/Desktop/Paginas%20Clonadas/pagina%20dos/themegenix.net/html/bemet/assets/img/product/shop_details01.jpg	(from https://themegenix.net/html/bemet/shop-details.html)
00:26:26	41299/41299	---M--	200	added ('OK')	image/jpeg	etag:%22a153-64ba4a1e-af9e1ec4462ad243;;;%22	https://themegenix.net/html/bemet/assets/img/product/shop_details02.jpg	C:/Users/Ryzen/Desktop/Paginas%20Clonadas/pagina%20dos/themegenix.net/html/bemet/assets/img/product/shop_details02.jpg	(from https://themegenix.net/html/bemet/shop-details.html)
00:26:26	35917/35917	---M--	200	added ('OK')	image/jpeg	etag:%228c4d-64ba4a1e-638ce771cce7228f;;;%22	https://themegenix.net/html/bemet/assets/img/product/shop_details03.jpg	C:/Users/Ryzen/Desktop/Paginas%20Clonadas/pagina%20dos/themegenix.net/html/bemet/assets/img/product/shop_details03.jpg	(from https://themegenix.net/html/bemet/shop-details.html)
00:26:26	9141/9141	---M--	200	added ('OK')	image/jpeg	etag:%2223b5-64ba4a1e-30206d4a360d528e;;;%22	https://themegenix.net/html/bemet/assets/img/product/shop_nav_img01.jpg	C:/Users/Ryzen/Desktop/Paginas%20Clonadas/pagina%20dos/themegenix.net/html/bemet/assets/img/product/shop_nav_img01.jpg	(from https://themegenix.net/html/bemet/shop-details.html)
00:26:27	11148/11148	---M--	200	added ('OK')	image/jpeg	etag:%222b8c-64ba4a1e-ecc36002cb67fe2c;;;%22	https://themegenix.net/html/bemet/assets/img/product/shop_nav_img02.jpg	C:/Users/Ryzen/Desktop/Paginas%20Clonadas/pagina%20dos/themegenix.net/html/bemet/assets/img/product/shop_nav_img02.jpg	(from https://themegenix.net/html/bemet/shop-details.html)
00:26:27	12144/12144	---M--	200	added ('OK')	image/jpeg	etag:%222f70-64ba4a1e-59b89c974fac26c9;;;%22	https://themegenix.net/html/bemet/assets/img/product/shop_nav_img03.jpg	C:/Users/Ryzen/Desktop/Paginas%20Clonadas/pagina%20dos/themegenix.net/html/bemet/assets/img/product/shop_nav_img03.jpg	(from https://themegenix.net/html/bemet/shop-details.html)
00:26:27	10373/10373	---M--	200	added ('OK')	image/png	etag:%222885-64ba4a1d-2537d25f65cb3372;;;%22	https://themegenix.net/html/bemet/assets/img/product/payment_method.png	C:/Users/Ryzen/Desktop/Paginas%20Clonadas/pagina%20dos/themegenix.net/html/bemet/assets/img/product/payment_method.png	(from https://themegenix.net/html/bemet/shop-details.html)
00:26:27	205646/205646	---M--	200	added ('OK')	image/jpeg	etag:%223234e-64ba4a19-479c3c05b3cf68eb;;;%22	https://themegenix.net/html/bemet/assets/img/bg/blog_bg.jpg	C:/Users/Ryzen/Desktop/Paginas%20Clonadas/pagina%20dos/themegenix.net/html/bemet/assets/img/bg/blog_bg.jpg	(from https://themegenix.net/html/bemet/blog.html)
00:26:28	190584/190584	---M--	200	added ('OK')	image/jpeg	etag:%222e878-64ba4a17-1d8f4e604f2df9f6;;;%22	https://themegenix.net/html/bemet/assets/img/blog/blog_img01.jpg	C:/Users/Ryzen/Desktop/Paginas%20Clonadas/pagina%20dos/themegenix.net/html/bemet/assets/img/blog/blog_img01.jpg	(from https://themegenix.net/html/bemet/blog.html)
00:26:29	90835/90835	---M--	200	added ('OK')	image/jpeg	etag:%22162d3-64ba4a17-dfbb97dccd763750;;;%22	https://themegenix.net/html/bemet/assets/img/blog/blog_img03.jpg	C:/Users/Ryzen/Desktop/Paginas%20Clonadas/pagina%20dos/themegenix.net/html/bemet/assets/img/blog/blog_img03.jpg	(from https://themegenix.net/html/bemet/blog.html)
00:26:30	116068/116068	---M--	200	added ('OK')	image/jpeg	etag:%221c564-64ba4a17-dd1b0a22395387ca;;;%22	https://themegenix.net/html/bemet/assets/img/blog/blog_img02.jpg	C:/Users/Ryzen/Desktop/Paginas%20Clonadas/pagina%20dos/themegenix.net/html/bemet/assets/img/blog/blog_img02.jpg	(from https://themegenix.net/html/bemet/blog.html)
00:26:30	10310/10310	---M--	200	added ('OK')	image/jpeg	etag:%222846-64ba4a17-1341d4b79f16d3d5;;;%22	https://themegenix.net/html/bemet/assets/img/blog/rc_post_img01.jpg	C:/Users/Ryzen/Desktop/Paginas%20Clonadas/pagina%20dos/themegenix.net/html/bemet/assets/img/blog/rc_post_img01.jpg	(from https://themegenix.net/html/bemet/blog.html)
00:26:31	7735/7735	---M--	200	added ('OK')	image/jpeg	etag:%221e37-64ba4a17-f4349d2b25f3ef26;;;%22	https://themegenix.net/html/bemet/assets/img/blog/rc_post_img02.jpg	C:/Users/Ryzen/Desktop/Paginas%20Clonadas/pagina%20dos/themegenix.net/html/bemet/assets/img/blog/rc_post_img02.jpg	(from https://themegenix.net/html/bemet/blog.html)
00:26:31	11618/11618	---M--	200	added ('OK')	image/jpeg	etag:%222d62-64ba4a17-4307956064aa91d0;;;%22	https://themegenix.net/html/bemet/assets/img/blog/rc_post_img03.jpg	C:/Users/Ryzen/Desktop/Paginas%20Clonadas/pagina%20dos/themegenix.net/html/bemet/assets/img/blog/rc_post_img03.jpg	(from https://themegenix.net/html/bemet/blog.html)
00:26:31	54127/54127	---M--	200	added ('OK')	image/jpeg	etag:%22d36f-64ba4a16-8395cee9f46ce02b;;;%22	https://themegenix.net/html/bemet/assets/img/blog/add_banner.jpg	C:/Users/Ryzen/Desktop/Paginas%20Clonadas/pagina%20dos/themegenix.net/html/bemet/assets/img/blog/add_banner.jpg	(from https://themegenix.net/html/bemet/blog.html)
00:26:32	32531/32531	---M--	200	added ('OK')	image/png	etag:%227f13-64ba4a16-ada5fb960ea78eee;;;%22	https://themegenix.net/html/bemet/assets/img/blog/avatar_img.png	C:/Users/Ryzen/Desktop/Paginas%20Clonadas/pagina%20dos/themegenix.net/html/bemet/assets/img/blog/avatar_img.png	(from https://themegenix.net/html/bemet/blog-details.html)
00:26:32	63778/63778	---M--	200	added ('OK')	image/jpeg	etag:%22f922-64ba4a1b-f5c14c92437a8b32;;;%22	https://themegenix.net/html/bemet/assets/img/images/sd_img02.jpg	C:/Users/Ryzen/Desktop/Paginas%20Clonadas/pagina%20dos/themegenix.net/html/bemet/assets/img/images/sd_img02.jpg	(from https://themegenix.net/html/bemet/blog-details.html)
00:26:32	26951/26951	---M--	200	added ('OK')	image/png	etag:%226947-64ba4a17-909a8dbd4ccc671c;;;%22	https://themegenix.net/html/bemet/assets/img/blog/comment_avatar01.png	C:/Users/Ryzen/Desktop/Paginas%20Clonadas/pagina%20dos/themegenix.net/html/bemet/assets/img/blog/comment_avatar01.png	(from https://themegenix.net/html/bemet/blog-details.html)
00:26:32	24239/24239	---M--	200	added ('OK')	image/png	etag:%225eaf-64ba4a17-79d26886ea203fa7;;;%22	https://themegenix.net/html/bemet/assets/img/blog/comment_avatar02.png	C:/Users/Ryzen/Desktop/Paginas%20Clonadas/pagina%20dos/themegenix.net/html/bemet/assets/img/blog/comment_avatar02.png	(from https://themegenix.net/html/bemet/blog-details.html)
00:26:33	12863/12863	---M--	200	added ('OK')	image/jpeg	etag:%22323f-64ba4a19-c4cc830739569133;;;%22	https://themegenix.net/html/bemet/assets/img/bg/services_bg.jpg	C:/Users/Ryzen/Desktop/Paginas%20Clonadas/pagina%20dos/themegenix.net/html/bemet/assets/img/bg/services_bg.jpg	(from https://themegenix.net/html/bemet/services.html)
00:26:33	103712/103712	---M--	200	added ('OK')	image/jpeg	etag:%2219520-64ba4a1a-a1a6d1c2d02258cc;;;%22	https://themegenix.net/html/bemet/assets/img/images/sd_img.jpg	C:/Users/Ryzen/Desktop/Paginas%20Clonadas/pagina%20dos/themegenix.net/html/bemet/assets/img/images/sd_img.jpg	(from https://themegenix.net/html/bemet/services-details.html)
00:26:34	34199/34199	---M--	200	added ('OK')	image/png	etag:%228597-64ba4a16-fbf2de23e601e89d;;;%22	https://themegenix.net/html/bemet/assets/img/team/team_info_thumb.png	C:/Users/Ryzen/Desktop/Paginas%20Clonadas/pagina%20dos/themegenix.net/html/bemet/assets/img/team/team_info_thumb.png	(from https://themegenix.net/html/bemet/team-details.html)
00:26:34	118987/118987	---M--	200	added ('OK')	image/jpeg	etag:%221d0cb-64ba4a19-5f7207070d833a9f;;;%22	https://themegenix.net/html/bemet/assets/img/bg/team_info_bg.jpg	C:/Users/Ryzen/Desktop/Paginas%20Clonadas/pagina%20dos/themegenix.net/html/bemet/assets/img/bg/team_info_bg.jpg	(from https://themegenix.net/html/bemet/team-details.html)
00:26:34	1511/1511	---M--	200	added ('OK')	image/png	etag:%225e7-64ba4a18-b8147879087e21c0;;;%22	https://themegenix.net/html/bemet/assets/img/icons/member_icon.png	C:/Users/Ryzen/Desktop/Paginas%20Clonadas/pagina%20dos/themegenix.net/html/bemet/assets/img/icons/member_icon.png	(from https://themegenix.net/html/bemet/team-details.html)
00:26:35	38504/38504	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2029%20Jan%202024%2005:26:34%20GMT	https://themegenix.net/html/bemet/Version/	C:/Users/Ryzen/Desktop/Paginas%20Clonadas/pagina%20dos/themegenix.net/html/bemet/Version/index.html	(from https://themegenix.net/html/bemet/assets/js/tween-max.min.js)
